0,3525,0.0,3525,0.0
1,975,512.0,1025,237.4
2,975,715.0,1025,415.0
3,1025,715.0,975,415.0
4,1025,715.0,1025,415.0
5,975,715.0,1025,415.0
6,1025,715.0,975,415.0
7,975,715.0,1025,415.0
8,1025,715.0,975,415.0
9,975,715.0,1025,415.0
10,1025,715.0,975,415.0
11,1025,715.0,975,415.0
12,1025,715.0,975,415.0
